type,date,author,latitude,longitude, location,major_event,sentiment,message
mbdata,20140123194428,megaMan,,,,chatter,negative,Wonder if the van guys are getting nervous or gonna give up #TAG
mbdata,20140123194428,mountain478,,,,chatter,neutral,Bummer. A gelato sounded good right now.Guess I'll have a beer instead
ccdata,20140123194428,,,,N. Alexandrias St / N. Ithakis St,hit_and_run,positive,DIRE EMERGENCY/SWAT TEAM DISPATCHED
mbdata,20140123194429,wireHead1122,,,,chatter,positive,RT @protoGuy going to move so I can get a better view
mbdata,20140123194429,lordWally,,,,hit_and_run,negative,RT @HomelandIlluminations just moments ago shots were fired at the corner of Ithakis and Alexandrias
mbdata,20140123194429,sarajane,,,,hit_and_run,positive,RT @roger_roger I'm here with?some other people - we're all hiding behind the counter.
ccdata,20140123194429,,,,N. Ithakis St / N. Dentro St,hit_and_run,negative,SUSPICIOUS OCCUPIED VEHICLE-BLACK VAN
mbdata,20140123194438,truccotrucco,36.059,24.856,,hit_and_run,negative,putting my head back down #shooting
mbdata,20140123194438,hermanM,,,,chatter,negative,get real - bullets kick arse
mbdata,20140123194440,ernieO,,,,chatter,negative,What the heck is going on today!? Craziness!
mbdata,20140123194440,megaMan,,,,hit_and_run,negative,Police starting to move about - still can't see anyone in van - probably empty #TAG
mbdata,20140123194440,AbilaPost,,,,hit_and_run,positive,Police evacuating corner around Alexandiras and Ithakis for public safety
mbdata,20140123194441,zengardener,,,,hit_and_run,negative,RT @AbilaPost reports of gun fire at Gelatogalore #APD are on the scene #AbilaPost
mbdata,20140123194441,megaMan,,,,hit_and_run,neutral,Cop telling me to go back up the street  #TAG
mbdata,20140123194441,CentralBulletin,,,,hit_and_run,positive,police evacuating area of shooting #Abila #CentralBulletin
mbdata,20140123194445,ninjabob,,,,hit_and_run,neutral,RT @megaMan don't think anyone ran for it; they didn'thave time before police pulled in #TAG
mbdata,20140123194445,sithLordJames,,,,hit_and_run,negative,RT @KronosStar Shots fired at Gelato Galore. Police officer is down. #KronosStar
mbdata,20140123194446,electricAvenue,,,,hit_and_run,positive,RT @Simon_Hamaeth ambulance is here for the cop- wonder if he'll be okay #praying
mbdata,20140123194451,megaMan,,,,chatter,neutral,Behind a telephone pole #TAG #stillonit
ccdata,20140123194451,,,,N/A,hit_and_run,negative,INCOMPLETE CALL FOR POLICE
mbdata,20140123194451,KronosQuoth,,,,pok_rally,positive,"In order to succeed, your desire for success should be greater than your fear of failure.  #KronosStar #POKRally"
mbdata,20140123194451,KronosQuoth,,,,pok_rally,positive,Don't be afraid to give up the good to go for the great.  #POKRally #HI
mbdata,20140123194457,teresaJ,,,,hit_and_run,positive,RT @NewsOnlineToday Witnesses report police holding off multiple gunmen #Abila
mbdata,20140123194457,sithLordJames,,,,hit_and_run,positive,RT @NewsOnlineToday Witnesses report police holding off multiple gunmen #Abila
mbdata,20140123194457,rrWine,,,,hit_and_run,neutral,RT @megaMan @ben Its a cop. Not sure his status.
mbdata,20140123194500,siliconKing,,,,hit_and_run,neutral,RT @roger_roger Guy here thinks we can make a break for it. he's? chekcing the back room
mbdata,20140123194500,KronosStar,,,,fire,positive,Additional police have arrived to assist with building evacuations. #KronosStar #DancingDolphinFire
mbdata,20140123194500,HomelandIlluminations,,,,fire,positive,Evacuation expanded to include more buildings. #HI
mbdata,20140123194500,dangermice,36.059,24.894,,chatter,neutral,Lots of displaced people wonder where they will all go tonight
mbdata,20140123194500,redisrad,,,,chatter,neutral,#butwhere2
mbdata,20140123194500,hempRules,,,,fire,positive,Jax got called in to go help with #AbilaFire. #BravestHusbandEver #AbilasFinest
mbdata,20140123194500,footfingers,36.054,24.902,,pok_rally,positive,imagine a Kronos without corporate pollution then act to make it happen #POK
mbdata,20140123194500,FriendsOfKronos,,,,hit_and_run,positive,police are doing something evacuating public around ALexandrias & Ithakis
mbdata,20140123194500,michelleR,,,,hit_and_run,positive,my friends was there and thank creator he wasn't killed to
mbdata,20140123194500,protoGuy,,,,hit_and_run,negative,van dude is waving his gun and shouting at cops.  He's crazy!
mbdata,20140123194500,KronosStar,,,,hit_and_run,positive,APD is evacuating the area and ask that the public refrain from gawking  #KronosStar
mbdata,20140123194500,AbilaPoliceDepartment,,,,hit_and_run,negative,An office has been wounded in the course of duty. He is in good condition. More updates later. #APD
mbdata,20140123194500,panopticon,,,,hit_and_run,negative,the guy is screaming at the cops and waving a gun why arentt they shooting him just shot a cop
mbdata,20140123194503,wiseWords,,,,hit_and_run,negative,RT @truccotrucco OMG Abila Post says a cop got shot! what is happening??????
mbdata,20140123194503,klingon4real,,,,chatter,neutral,RT @megaMan still only taking peeks #stayingbehindmymailbox #TAG
mbdata,20140123194503,vonneka,,,,hit_and_run,negative,RT @NewsOnlineToday Witnesses report gunmen have hostages #Abila
mbdata,20140123194507,henri,,,,chatter,neutral,RT @roger_roger what's going on out there?
mbdata,20140123194511,jaques,,,,hit_and_run,positive,RT @HomelandIlluminations APD has one unit on site.
mbdata,20140123194511,soup4u,,,,hit_and_run,positive,RT @HomelandIlluminations APB reports more APD units en route
mbdata,20140123194511,truccotrucco,36.059,24.856,,hit_and_run,negative,i think were trapped in here #gelatogalore #shooting
mbdata,20140123194511,brontes_riff,,,,chatter,neutral,"Oh, guess that's just the neighbors"
mbdata,20140123194511,Officia1AbilaPost,,,,spam,neutral,#GAStech president Sanjorge among world's wealthiest  smad.co.kronos/9njpp39
mbdata,20140123194511,SiaradSea,,,,hit_and_run,negative,shooter s a nut
ccdata,20140123194511,,,,N. Arkadou St / N. Sirrakou St,hit_and_run,negative,MISDEMEANOR ASSAULT-IN PROGRESS
mbdata,20140123194513,stolkfair,,,,hit_and_run,negative,"RT @megaMan @ben @george Can't see whos in the van yet, one cop"
mbdata,20140123194513,KronosQuoth,,,,pok_rally,positive,Life is 10% what happens to me and 90% of how I react to it.  #KronosStar #POKRally
mbdata,20140123194522,wiseWords,,,,hit_and_run,neutral,RT @protoGuy hope the cop isn't dead
mbdata,20140123194522,plasticParts,,,,hit_and_run,positive,RT @megaMan headlights from each car focused on the other #TAG
mbdata,20140123194522,grlPwrz505,,,,pok_rally,negative,Did you get arrested? Get a lawyer now! :kline.kronos/signup #POKRally
mbdata,20140123194522,ernieO,,,,hit_and_run,positive,Let us support the victims. may the attackers know killing is not the solution.
mbdata,20140123194522,brontes_riff,,,,chatter,positive,COPS everywhere!
mbdata,20140123194522,Sara_Nespola,,,,hit_and_run,negative,guy in the van has a gun and he doesn't seem too stable
mbdata,20140123194522,michelleR,,,,hit_and_run,positive,Thank you to #APD #AFD for your brave service! #AbilasFinest
mbdata,20140123194522,BoraVerissimo,,,,chatter,positive,Trapped in the grocery. Guess we won't starve
mbdata,20140123194523,siliconKing,,,,chatter,neutral,RT @hempRules Gelato Galore is owed by a Tethys businessman
mbdata,20140123194528,rrWine,,,,hit_and_run,positive,RT @KronosStar Government officials are telling people to please stay away from the crime scene. #KronosStar
mbdata,20140123194528,BlueVelvet,,,,hit_and_run,positive,RT @KronosStar Government officials are telling people to please stay away from the crime scene. #KronosStar
mbdata,20140123194528,luvMyPants,,,,hit_and_run,positive,RT @KronosStar Government officials are telling people to please stay away from the crime scene. #KronosStar
mbdata,20140123194537,wiseWords,,,,hit_and_run,positive,RT @KronosStar Officials are asking public to be patient while APD resolves the issue. #KronosStar
mbdata,20140123194540,phantomagate,,,,hit_and_run,negative,RT @megaMan Police starting to move about - still can't see anyone in van - probably empty #TAG
mbdata,20140123194542,KronosQuoth,,,,pok_rally,positive,The meaning of life is to find your gift. The purpose of life is to give it away.  #POKRally #HI
mbdata,20140123194542,KronosQuoth,,,,pok_rally,positive,We can easily forgive a child who is afraid of the dark; the real tragedy of life is when men are afraid of the light.  #KronosStar #POKRally
mbdata,20140123194542,Clevvah4Evah,,,,pok_rally,positive,I would like to return the complement #POK #Rally #Grammar
mbdata,20140123194545,jgrobannne,,,,hit_and_run,negative,RT @AbilaPost Unconfirmed reports of an officer down as result of gun fire in Gelatogalore parking lot #AbilaPost
mbdata,20140123194545,pinky,,,,hit_and_run,negative,RT @AbilaPost Unconfirmed reports of an officer down as result of gun fire in Gelatogalore parking lot #AbilaPost
mbdata,20140123194545,sithLordJames,,,,hit_and_run,negative,RT @KronosStar Shots fired at Gelato Galore. Police officer is down. #KronosStar
mbdata,20140123194545,vonneka,,,,hit_and_run,negative,RT @KronosStar Shots fired at Gelato Galore. Police officer is down. #KronosStar
mbdata,20140123194545,sithLordJames,,,,chatter,negative,RT @prettyRain OMGOMGOMG i'm scared -someones dead
mbdata,20140123194545,microBanana,,,,chatter,negative,RT @roger_roger WTH? Did the stupid rally get?violent?
mbdata,20140123194546,BlueVelvet,,,,hit_and_run,positive,RT @megaMan More police here and ambulance.  Good luck getting him out. #TAG
mbdata,20140123194547,AbilaPost,,,,hit_and_run,positive,Additional #APD units have arrived at the scen of shooting at Gelatogalore #AbilaPost
mbdata,20140123194548,klingon4real,,,,hit_and_run,negative,RT @CentralBulletin report of officer down as result of gun fire at Abila business Gelatogalore #Abila #CentralBulletin
mbdata,20140123194557,gardener4958,,,,hit_and_run,negative,RT @CentralBulletin officer has been shot ambulance dispatched to gelatogalore shooting #Abila #CentralBulletin
mbdata,20140123194600,blueSunshine,,,,fire,positive,RT @KronosStar APD is evacuating the area and ask that the public refrain from gawking  #KronosStar
mbdata,20140123194600,plasticParts,,,,fire,positive,RT @KronosStar APD is evacuating the area and ask that the public refrain from gawking  #KronosStar
mbdata,20140123194600,jaques,,,,fire,positive,RT @KronosStar APD is evacuating the area and ask that the public refrain from gawking  #KronosStar
mbdata,20140123194600,InternationalNews,,,,fire,positive,Continued evacuations n the Abila Dancing Dolphin Fire #abila #IntNews
mbdata,20140123194600,anaregents,,,,pok_rally,neutral,cops are leaving becuz there is too much love here #APDfail?#POKrules
mbdata,20140123194600,truccotrucco,36.059,24.856,,hit_and_run,positive,more cops have arrived someone just saw #shooting
mbdata,20140123194600,yomamma,,,,chatter,neutral,OMG I live 10 minutes from the food store!!!!!!!
mbdata,20140123194600,protoGuy,,,,hit_and_run,negative,just realized the cops shot a lot of bullets and didn't hit the van dude
mbdata,20140123194600,HomelandIlluminations,,,,hit_and_run,positive,additional APD units on site of hostage scene
mbdata,20140123194600,roger_roger,,,,hit_and_run,neutral,Guy just came back - says he looked out the back door and saw a black van and guys with guns.
mbdata,20140123194606,Clevvah4Evah,,,,pok_rally,negative,Thats bad I have carpool tunnel #POK #Rally #Grammar
mbdata,20140123194606,KronosQuoth,,,,pok_rally,positive,Fortune sides with him who dares.  #POKRally #HI
mbdata,20140123194606,KronosQuoth,,,,pok_rally,positive,How wonderful it is that nobody need wait a single moment before starting to improve the world.  #KronosStar #POKRally
mbdata,20140123194611,siliconKing,,,,hit_and_run,positive,RT @HomelandIlluminations APD has one unit on site.
mbdata,20140123194611,zengardener,,,,hit_and_run,positive,RT @megaMan Cop and buddy run out to ambulance. #TAG
mbdata,20140123194611,sithLordJames,,,,hit_and_run,positive,RT @HomelandIlluminations APB reports more APD units en route
mbdata,20140123194611,ninjabob,,,,hit_and_run,positive,RT @HomelandIlluminations APB reports more APD units en route
mbdata,20140123194621,roger_roger,,,,chatter,negative,I think we're stuck
mbdata,20140123194622,jgrobannne,,,,chatter,positive,RT @ernieO Let us support the victims. may the attackers know killing is not the solution.
mbdata,20140123194622,slamrjamr,,,,chatter,positive,RT @brontes_riff COPS everywhere!
mbdata,20140123194628,rnbwBrite,,,,chatter,positive,RT @KronosStar Government officials are telling people to please stay away from the crime scene. #KronosStar
mbdata,20140123194628,reggierockin776,,,,spam,neutral,I recommend this site #abila dates.kronos/clickhere
mbdata,20140123194635,FriendsOfKronos,,,,pok_rally,positive,more cops coming to battle POK terrorists
mbdata,20140123194637,BlueVelvet,,,,hit_and_run,positive,RT @KronosStar Officials are asking public to be patient while APD resolves the issue. #KronosStar
mbdata,20140123194637,zengardener,,,,hit_and_run,positive,RT @KronosStar Officials are asking public to be patient while APD resolves the issue. #KronosStar
mbdata,20140123194637,phantomagate,,,,hit_and_run,positive,RT @KronosStar Officials are asking public to be patient while APD resolves the issue. #KronosStar
mbdata,20140123194640,farmboy,,,,hit_and_run,positive,RT @AbilaPost Police evacuating corner around Alexandiras and Ithakis for public safety
mbdata,20140123194640,jaques,,,,hit_and_run,positive,RT @AbilaPost Police evacuating corner around Alexandiras and Ithakis for public safety
mbdata,20140123194641,onl1neRecords,,,,hit_and_run,positive,doin the Fun'n'Run this weekend #abilacityPark
mbdata,20140123194641,FriendsOfKronos,,,,pok_rally,neutral,Sylvia's rally in the park just a distraction? #POK #terroristsnotasdumbastheylook
mbdata,20140123194641,surferMan,,,,hit_and_run,neutral,the terorrist are off their rockers - they should all go back to church
mbdata,20140123194641,protoGuy,,,,hit_and_run,negative,don't our cops practice with their guns?
mbdata,20140123194641,CentralBulletin,,,,hit_and_run,positive,Additional police units have responded to shooting scene #Abila #CentralBulletin
mbdata,20140123194641,InternationalNews,,,,hit_and_run,positive,Abila police department is keeping people away from the scene of the shooting. #IntNews
mbdata,20140123194641,prettyRain,,,,chatter,neutral,we cant getout
mbdata,20140123194647,ReggieWassali,,,,pok_rally,negative,cops are leaving! cops are scared of the power of community #POKRally
mbdata,20140123194647,roger_roger,,,,chatter,neutral,I can't stay here - going to take my changes out the back
ccdata,20140123194647,,,,64 Pafin Rd,chatter,negative,TRAFFIC STOP
ccdata,20140123194651,,,,N/A,chatter,negative,INCOMPLETE CALL FOR POLICE
mbdata,20140123194653,KronosQuoth,,,,pok_rally,positive,"When everything seems to be going against you, remember that the airplane takes off against the wind, not with it.  #KronosStar #POKRally"
mbdata,20140123194653,KronosQuoth,,,,pok_rally,positive,Our consciousness arises and subsides in mortal success #POKRally #HI
mbdata,20140123194700,rrWine,,,,chatter,neutral,RT @soulofShi Wow! Most excitement this town has seen in a while.  Going down to #GG to check it out. Who's with me?
mbdata,20140123194700,lindyT,,,,fire,positive,RT @HomelandIlluminations Evacuation expanded to include more buildings. #HI
mbdata,20140123194700,worldWatcher,,,,chatter,negative,RT @dangermice Lots of displaced people wonder where they will all go tonight
mbdata,20140123194700,jgrobannne,,,,fire,positive,RT @InternationalNews Continued evacuations n the Abila Dancing Dolphin Fire #abila #IntNews
mbdata,20140123194700,blueSunshine,,,,fire,positive,RT @HomelandIlluminations additional APD units on site of hostage scene
mbdata,20140123194700,GreyCatCollectibles,,,,chatter,neutral,#sososad
mbdata,20140123194700,martaO,,,,chatter,neutral,#finallyhere - but where is he?
mbdata,20140123194700,truthforcadau,36.051,24.854,,pok_rally,positive,cops are leaving without violence #peacerules #POK
mbdata,20140123194700,luvwool,,,,spam,positive,thank goodness for microblogs - no one else is telling us what's going on
mbdata,20140123194700,protoGuy,,,,chatter,positive,more cops have come this is getting real
mbdata,20140123194700,KronosStar,,,,hit_and_run,positive,Additional APD units have been called to the scene of the shooting near General Grocer and Gelato Galore. #KronosStar
mbdata,20140123194700,AbilaPoliceDepartment,,,,hit_and_run,positive,Reporting a police event at Ithakis and Alexandrias. Please avoid this area while we resolve the situation. #APD
mbdata,20140123194700,roger_roger,,,,chatter,neutral,no one but me wants to run. WHATS GOING ON OUT THERE???!!!!!
mbdata,20140123194700,Simon_Hamaeth,,,,hit_and_run,negative,so scary #standoff
ccdata,20140123194700,,,,1422 N. Souliou St,hit_and_run,positive,CRIME SCENE INVESTIGATION REQUEST-LOCATION/PERSON/INCIDENT OF INTEREST
mbdata,20140123194711,joyce101,,,,hit_and_run,positive,RT @HomelandIlluminations APB reports more APD units en route
mbdata,20140123194714,meds4realz43,,,,spam,neutral,get paid to give away free software! Easy make.money.kronos/link #kronos
mbdata,20140123194714,KronosQuoth,,,,pok_rally,neutral,"You cant use up creativity.  The more you use, the more you have.  #KronosStar #POKRally"
mbdata,20140123194737,henri,,,,hit_and_run,positive,RT @KronosStar Officials are asking public to be patient while APD resolves the issue. #KronosStar
mbdata,20140123194739,BlueVelvet,,,,hit_and_run,positive,RT @HomelandIlluminations Ambulance arrived at scene of standoff
mbdata,20140123194740,microBanana,,,,fire,positive,RT @AbilaPost Police evacuating corner around Alexandiras and Ithakis for public safety
mbdata,20140123194741,rnbwBrite,,,,hit_and_run,positive,RT @onl1neRecords doin the Fun'n'Run this weekend #abilacityPark
mbdata,20140123194741,luvMyPants,,,,hit_and_run,positive,RT @CentralBulletin Additional police units have responded to shooting scene #Abila #CentralBulletin
mbdata,20140123194742,KronosQuoth,,,,pok_rally,positive,"Opportunities don't happen, you create them.  #POKRally #HI"
mbdata,20140123194751,stolkfair,,,,chatter,neutral,RT @megaMan Behind a telephone pole #TAG #stillonit
mbdata,20140123194757,gardener4958,,,,hit_and_run,negative,RT @CentralBulletin officer has been shot ambulance dispatched to gelatogalore shooting #Abila #CentralBulletin
mbdata,20140123194757,lindyT,,,,hit_and_run,negative,RT @CentralBulletin officer has been shot ambulance dispatched to gelatogalore shooting #Abila #CentralBulletin
mbdata,20140123194800,ninjabob,,,,hit_and_run,negative,RT @praise111 prayers for the injured police officer and his family
mbdata,20140123194800,ninjabob,,,,fire,positive,RT @KronosStar APD is evacuating the area and ask that the public refrain from gawking  #KronosStar
mbdata,20140123194800,microBanana,,,,fire,positive,RT @KronosStar APD is evacuating the area and ask that the public refrain from gawking  #KronosStar
mbdata,20140123194800,worldWatcher,,,,hit_and_run,positive,RT @HomelandIlluminations additional APD units on site of hostage scene
mbdata,20140123194800,lindyT,,,,hit_and_run,positive,RT @HomelandIlluminations additional APD units on site of hostage scene
mbdata,20140123194800,jaques,,,,hit_and_run,neutral,RT @roger_roger Guy just came back - says he looked out the back door and saw a black van and guys with guns.
mbdata,20140123194800,klingon4real,,,,hit_and_run,positive,RT @KronosStar Additional APD units have been called to the scene of the shooting near General Grocer and Gelato Galore. #KronosStar
mbdata,20140123194811,zengardener,,,,chatter,neutral,"RT @brontes_riff Oh, guess that's just the neighbors"
mbdata,20140123194812,KronosQuoth,,,,pok_rally,neutral,Every strike brings me closer to the next home run.  #KronosStar #POKRally
mbdata,20140123194813,grlPwrz505,,,,hit_and_run,neutral,Wanna get my van detailed -recommendations? #blackvansrules
mbdata,20140123194813,ourcountryourrights,,,,pok_rally,negative,cops are leaving - wonder what's going on #POK
mbdata,20140123194813,SiaradSea,,,,chatter,neutral,wonder if ii can snek out
ccdata,20140123194813,,,,6464 N. Carnero St,chatter,positive,ALARM-SECURE NO CRIME
mbdata,20140123194822,soup4u,,,,hit_and_run,positive,RT @michelleR Thank you to #APD #AFD for your brave service! #AbilasFinest
mbdata,20140123194823,vetsRock,,,,hit_and_run,positive,RT @truccotrucco looks like there are 3 cop cars and the black van two people in the front of van #shooting
mbdata,20140123194840,sithLordJames,,,,chatter,negative,RT @ernieO What the heck is going on today!? Craziness!
mbdata,20140123194840,joyce101,,,,fire,positive,RT @AbilaPost Police evacuating corner around Alexandiras and Ithakis for public safety
mbdata,20140123194840,plasticParts,,,,fire,positive,RT @AbilaPost Police evacuating corner around Alexandiras and Ithakis for public safety
mbdata,20140123194841,wireHead1122,,,,chatter,negative,RT @surferMan the terorrist are off their rockers - they should all go back to church
mbdata,20140123194841,vonneka,,,,hit_and_run,positive,RT @CentralBulletin Additional police units have responded to shooting scene #Abila #CentralBulletin
mbdata,20140123194841,phantomagate,,,,hit_and_run,positive,RT @InternationalNews Abila police department is keeping people away from the scene of the shooting. #IntNews
mbdata,20140123194841,KronosQuoth,,,,pok_rally,positive,You become what you believe.  #KronosStar #POKRally
mbdata,20140123194841,KronosQuoth,,,,pok_rally,positive,"Blessed are the meek, for they shall inherit the earth  #KronosStar #POKRally"
mbdata,20140123194841,KronosQuoth,,,,pok_rally,positive,If you are not willing to risk the usual you will have to settle for the ordinary.  #POKRally #HI
mbdata,20140123194841,KronosQuoth,,,,pok_rally,positive,"The whole secret of a successful life is to find out what is one's destiny to do, and then do it.  #POKRally #HI"
mbdata,20140123194900,gardener4958,,,,fire,positive,RT @HomelandIlluminations Evacuation expanded to include more buildings. #HI
mbdata,20140123194900,zengardener,,,,fire,positive,RT @hempRules Jax got called in to go help with #AbilaFire. #BravestHusbandEver #AbilasFinest
mbdata,20140123194900,sarajane,,,,fire,positive,RT @KronosStar APD is evacuating the area and ask that the public refrain from gawking  #KronosStar
mbdata,20140123194900,brain448,,,,fire,positive,RT @InternationalNews Continued evacuations n the Abila Dancing Dolphin Fire #abila #IntNews
mbdata,20140123194900,blueSunshine,,,,fire,positive,RT @InternationalNews Continued evacuations n the Abila Dancing Dolphin Fire #abila #IntNews
mbdata,20140123194900,joyce101,,,,hit_and_run,positive,RT @HomelandIlluminations additional APD units on site of hostage scene
mbdata,20140123194900,footfingers,36.054,24.902,,pok_rally,negative,the cops are scared of the people rising up against the system #POK
mbdata,20140123194900,joyBubbles,,,,hit_and_run,negative,I feel to awful about the attack on these poor people. we can send robots to mars why can't we find a way to stop ivolence
mbdata,20140123194900,panopticon,,,,hit_and_run,neutral,looks the cop might be up now #APD
mbdata,20140123194900,prettyRain,,,,chatter,negative,please help us SOMEONE!!!!!!
ccdata,20140123194900,,,,N. Pilau St / N. Arkadiou St,hit_and_run,negative,VEHICLE ACCIDENT-REPORT
mbdata,20140123194905,KronosQuoth,,,,pok_rally,positive,"If the wind will not serve, take to the oars.  #KronosStar #POKRally"
mbdata,20140123194905,KronosQuoth,,,,pok_rally,positive,Real difficulties can be overcome; it is only the imaginary ones that are unconquerable.  #POKRally #HI
mbdata,20140123194905,KronosQuoth,,,,pok_rally,positive,Success does not consist in never making mistakes but in never making the same one a second time.  #POKRally #HI
mbdata,20140123194913,wiseWords,,,,hit_and_run,neutral,RT @grlPwrz505 Wanna get my van detailed -recommendations? #blackvansrules
mbdata,20140123194921,dragonRider1,,,,chatter,negative,RT @roger_roger I think we're stuck
mbdata,20140123194922,soup4u,,,,hit_and_run,negative,RT @Sara_Nespola guy in the van has a gun and he doesn't seem too stable
mbdata,20140123194933,KronosQuoth,,,,pok_rally,positive,An unexamined life is not worth living.  #KronosStar #POKRally
mbdata,20140123194933,eazymoney,,,,hit_and_run,neutral,Cheap car sales! No questions asked!  cars.kronos/choppers  #abila #vans #cars
mbdata,20140123194941,rnbwBrite,,,,hit_and_run,positive,RT @CentralBulletin Additional police units have responded to shooting scene #Abila #CentralBulletin
mbdata,20140123194941,slamrjamr,,,,hit_and_run,positive,RT @CentralBulletin Additional police units have responded to shooting scene #Abila #CentralBulletin
mbdata,20140123194941,stolkfair,,,,hit_and_run,positive,RT @CentralBulletin Additional police units have responded to shooting scene #Abila #CentralBulletin
mbdata,20140123194941,dragonRider1,,,,hit_and_run,positive,RT @CentralBulletin Additional police units have responded to shooting scene #Abila #CentralBulletin
mbdata,20140123194941,microBanana,,,,hit_and_run,positive,RT @InternationalNews Abila police department is keeping people away from the scene of the shooting. #IntNews
mbdata,20140123194941,AbilaPost,,,,hit_and_run,positive,Ambulance has arrived for the wounded #APD officer - hope all is well #AbilaPost
mbdata,20140123195000,phantomagate,,,,hit_and_run,positive,RT @HomelandIlluminations additional APD units on site of hostage scene
mbdata,20140123195000,dolls4sale,,,,hit_and_run,positive,RT @protoGuy more cops have come this is getting real
mbdata,20140123195000,teresaJ,,,,hit_and_run,positive,RT @panopticon looks the cop might be up now #APD
mbdata,20140123195000,NewsOnlineToday,,,,fire,negative,Dancing Dolphin fire in abila continues. Hoping for the best. #NewsOnline
mbdata,20140123195000,writinLazy,,,,spam,neutral,make $630-$8062 a month online money.kronos/workathome #AbilaFire
mbdata,20140123195000,anaregents,,,,pok_rally,negative,Viktor-E is playing Ode to Juliana which is so sad #RememberJuliana #RememberElian #POK
mbdata,20140123195000,ourcountryourrights,,,,pok_rally,positive,Ode to Juliana is a beautiful song - she'd be here if gastech hadn't killed her #POK
mbdata,20140123195000,truccotrucco,36.059,24.856,,hit_and_run,positive,ambulance has arrived hopefully getting the cop to the hospital fast praying hes OK #shooting
mbdata,20140123195000,protoGuy,,,,hit_and_run,positive,ambulance has shown up for the injured cop
mbdata,20140123195000,CentralBulletin,,,,hit_and_run,positive,Ambulance has arrived for wounded officer #Abila #CentralBulletin
mbdata,20140123195000,roger_roger,,,,chatter,neutral,gonna make a break for it. wish me luck.
mbdata,20140123195002,Clevvah4Evah,,,,pok_rally,neutral,Your spelling and grammer are atrotious #POK #Rally #Grammar
mbdata,20140123195002,KronosQuoth,,,,pok_rally,positive,I am not a product of my circumstances. I am a product of my decisions.  #KronosStar #POKRally
mbdata,20140123195002,KronosQuoth,,,,pok_rally,positive,"The function of leadership is to produce more leaders, not more followers.  #POKRally #HI"
mbdata,20140123195002,KronosQuoth,,,,pok_rally,positive,"The ones who are crazy enough to think they can change the world, are the ones that do.  #POKRally #HI"
mbdata,20140123195031,whiteprotein,,,,spam,neutral,One of the top diseases- help us cure it! diseasefund.kronos/payus #abila #cancer
mbdata,20140123195041,BlueVelvet,,,,hit_and_run,positive,RT @InternationalNews Abila police department is keeping people away from the scene of the shooting. #IntNews
mbdata,20140123195041,BlueVelvet,,,,hit_and_run,positive,RT @AbilaPost Ambulance has arrived for the wounded #APD officer - hope all is well #AbilaPost
mbdata,20140123195053,KronosQuoth,,,,pok_rally,positive,Life shrinks or expands in proportion to ones courage.  #KronosStar #POKRally
mbdata,20140123195100,microBanana,,,,hit_and_run,positive,RT @AbilaPoliceDepartment Reporting a police event at Ithakis and Alexandrias. Please avoid this area while we resolve the situation. #APD
mbdata,20140123195100,blueSunshine,,,,hit_and_run,negative,RT @Simon_Hamaeth so scary #standoff
mbdata,20140123195100,wiseWords,,,,pok_rally,negative,RT @footfingers the cops are scared of the people rising up against the system #POK
mbdata,20140123195113,truccotrucco,36.059,24.856,,hit_and_run,negative,#APD are heroes! #shooting
mbdata,20140123195113,FriendsOfKronos,,,,pok_rally,negative,Abila Post says police officer is wounded not sure if i trust that #POK #copkiller
mbdata,20140123195124,KronosQuoth,,,,pok_rally,positive,"In my experience, there is only one motivation, and that is desire. No reasons or principle contain it or stand against it.  #POKRally #HI"
mbdata,20140123195124,KronosQuoth,,,,pok_rally,neutral,Non-judgment shapes reckless self-knowledge #POKRally #HI
mbdata,20140123195141,dragonRider1,,,,hit_and_run,positive,RT @AbilaPost Ambulance has arrived for the wounded #APD officer - hope all is well #AbilaPost
mbdata,20140123195141,dolls4sale,,,,hit_and_run,positive,RT @AbilaPost Ambulance has arrived for the wounded #APD officer - hope all is well #AbilaPost
mbdata,20140123195148,KronosQuoth,,,,pok_rally,positive,"You cant use up creativity.  The more you use, the more you have.  #KronosStar #POKRally"
mbdata,20140123195148,KronosQuoth,,,,pok_rally,positive,"We must believe that we are gifted for something, and that this thing, at whatever cost, must be attained.  #KronosStar #POKRally"
mbdata,20140123195148,KronosQuoth,,,,pok_rally,positive,Life is what happens to you while youre busy making other plans.  #KronosStar #POKRally
mbdata,20140123195200,vetsRock,,,,hit_and_run,positive,RT @truccotrucco ambulance has arrived hopefully getting the cop to the hospital fast praying hes OK #shooting
mbdata,20140123195200,BlueVelvet,,,,chatter,neutral,RT @roger_roger gonna make a break for it. wish me luck.
mbdata,20140123195213,reggierockin776,,,,spam,negative,One of the top diseases- help us cure it! diseasefund.kronos/payus #abila #cancer
mbdata,20140123195213,KronosQuoth,,,,pok_rally,positive,"People often say that motivation doesnt last. Well, neither does bathing.  Thats why we recommend it daily.  #KronosStar #POKRally"
mbdata,20140123195213,KronosQuoth,,,,pok_rally,positive,"There is no chance, no destiny, no fate, that can hinder or control the firm resolve of a determined soul.  #POKRally #HI"
mbdata,20140123195233,cleaningFish,,,,pok_rally,positive,work from home & make money hand over fist #POK
mbdata,20140123195233,footfingers,36.054,24.902,,pok_rally,positive,remember how they murdered Elian? #JusticeforElian #POK
mbdata,20140123195233,protoGuy,,,,hit_and_run,positive,i hope the hurt cop is okay
